id,name,latitude,longitude,country,state,city,type,holes,par,phone,website,year_built,address,postal_code,architect,total_yardage,osm_id,updated_at,hole_1_par,hole_2_par,hole_3_par,hole_4_par,hole_5_par,hole_6_par,hole_7_par,hole_8_par,hole_9_par,hole_10_par,hole_11_par,hole_12_par,hole_13_par,hole_14_par,hole_15_par,hole_16_par,hole_17_par,hole_18_par,hole_1_hcp,hole_2_hcp,hole_3_hcp,hole_4_hcp,hole_5_hcp,hole_6_hcp,hole_7_hcp,hole_8_hcp,hole_9_hcp,hole_10_hcp,hole_11_hcp,hole_12_hcp,hole_13_hcp,hole_14_hcp,hole_15_hcp,hole_16_hcp,hole_17_hcp,hole_18_hcp
e3ec4e07-0dc0-4353-b44f-be198cb28adc,Schaumburg Golf Club,42.0348466,-88.0724353,US,MI,Schaumburg,Public,13,71,,,,Bright Ridge Drive,60173,"Bob Lohmann, William Langford, Theodore J. Moreau, Bob Lohmann, Todd Quitno",6550,93308792,2026-04-17T12:56:06.463541+00:00,4,4,,4,4,,3,,5,4,5,4,4,,4,5,,4,6,8,,14,10,,18,,4,11,5,9,13,,3,1,,7
c784ba9d-257b-4905-97e6-2bcd6c80e98c,Red Run Golf Club,42.5090606,-83.1363018,US,MI,Royal Oak,Private,10,72,6919218648,https://www.redrungolfclub.com/,1914,626 Parkdale Avenue,48073,,,55626886,2026-04-15T22:14:04.965951+00:00,,4,4,,,3,,3,5,4,,4,5,4,,4,,,,11,7,,,17,,15,5,12,,10,2,6,,14,,
27473427-164d-4f4a-8eb1-bd6a2c9ddd22,Ruth Lake Country Club,41.7780575,-87.9412219,US,MI,Burr Ridge,Private,15,71,,,,South Jackson Street,60514,"William Langford, Theodore J. Moreau, Steve Forrest &amp; Associates, Arthur Hills, Dick Nugent, Larry Packard",6682,35598694,2026-04-17T13:15:06.80096+00:00,4,5,,4,5,,4,,4,4,4,3,5,3,5,4,4,3,14,2,,6,10,,12,,4,9,11,13,1,17,7,5,3,15
1c9f41a6-a16d-41ba-877f-a93cf0128ce8,Players Club At St James Plantation,33.9465195778,-78.0821835995,US,NC,Southport,Semi-Private,11,72,910.477.8500,http://www.theclubsatstjames.com,1996,4485 Golf Cottage Drive,28461,,,,2026-04-15T22:14:05.685788+00:00,4,,4,,,4,3,,,,3,4,4,3,,4,4,5,15,,7,,,1,5,,,,18,12,10,14,,4,8,6
246ac767-839b-4426-bce8-76db8e44c102,River Bend Golf Club,41.7801412,-88.0753792,US,MI,Lisle,Public,7,36,,,,Four Lakes Avenue,60532,William J. Spear,3238,188703977,2026-04-15T22:14:07.005121+00:00,4,4,,4,3,4,5,,3,,,,,,,,,,11,9,,13,17,7,1,,15,,,,,,,,,
d9449680-6a77-4d2a-af78-e26da0df017a,Seven Bridges Golf Club,41.7661652,-88.0793096,US,IL,Woodridge,Public,14,72,,,,1 Mulligan Drive,60517,Dick Nugent,7111,188703978,2026-04-16T20:00:59.009473+00:00,5,4,3,4,4,,4,,,5,4,5,3,4,3,4,,4,5,13,17,11,9,,1,,,6,12,4,16,10,18,2,,8
9a0a5794-3589-41b7-88f2-b679ae8c8640,Stony Creek Golf Course,41.7084149,-87.7711094,US,IL,Oak Lawn,Public,16,65,1 (708) 857-2433,https://www.golfstonycreek.com/,,5850 103rd Street,60453,Wadsworth &amp; Goetz,5004,217603158,2026-04-15T22:14:08.321671+00:00,4,3,3,3,3,4,4,4,,5,4,3,4,4,,3,3,3,7,17,13,15,11,3,1,5,,4,8,14,10,6,,12,18,16
49e7af7c-cbcc-44cc-99e3-3650c13763ae,Springbrook Golf Course,41.7290671,-88.1916504,US,MI,Naperville,Public/Municipal,15,72,,,,83rd Street,60564,"Roger Packard, Greg Martin, Larry Packard",6908,256924468,2026-04-15T22:14:08.959067+00:00,4,5,4,3,5,,3,4,,4,5,4,3,4,,4,3,4,10,8,4,16,6,,18,12,,5,13,15,17,1,,7,11,3
5b353862-2c5a-46df-8a5c-1f80d3d16111,Cullasaja Club,35.0704917,-83.1664287,US,NC,Highlands,Private,15,72,2977414088,http://www.cullasajaclub.org/,1989,"1371 Cullasaja Club Dr, Highlands, NC 28741, USA",28741,,,,2026-04-16T21:02:16.150403+00:00,4,5,,4,5,4,3,,4,4,4,4,5,3,5,4,,4,14,8,,6,4,2,18,,16,5,15,13,1,11,7,17,,3
5aad553d-6573-4d66-9a57-e26bf552729c,Stonebridge Country Club,41.7842798440251,-88.2528080801886,US,MI,Aurora,Private,15,72,1202590882,https://www.stonebridge-cc.org/,,Hamman Way,60502,"Tom Fazio, Andy Banfield, Dennis Wise, Michael J. Benkusky",6815,3246702,2026-04-15T22:14:09.606949+00:00,5,4,3,4,4,,4,3,,4,4,3,4,5,,4,3,5,5,15,13,7,11,,1,17,,18,2,14,10,6,,12,16,4
b158e71d-5be6-4564-980d-2af14874cf38,Golf Club of Incline Village,42.2782902628572,-96.3981424504762,US,NE,Foristell,Public,8,36,9525243881,https://www.inclinevillagegc.com/,,10220 Fairway Drive,63348,,3134,5755988,2026-04-16T21:02:21.861321+00:00,4,5,4,3,5,4,4,,4,,,,,,,,,,2,6,5,3,4,8,7,,1,,,,,,,,,
1ba000a8-579d-4278-a1c1-0cc9490b2d43,Tamarack Golf Club,41.4804957506024,-88.5803374650602,US,IL,Naperville,Semi-Private,15,70,,,,24032 Royal Worlington Drive,60564,David Gill,6901,13388896,2026-04-15T22:14:11.149987+00:00,4,4,3,4,5,3,4,4,,,3,5,4,3,,4,3,4,11,3,17,7,1,13,15,9,,,14,2,16,18,,4,10,12
0bd89773-9c32-423b-924a-f2f25549f804,South Shore Golf Course,41.7683477226891,-87.5636934302521,US,IL,Chicago,Public/Municipal,8,33,773.496.5043,https://southshore.cpdgolf.com/,,7059 South South Shore Drive,60649,Tom Bendelow,2713,19789621,2026-04-15T22:14:11.869094+00:00,4,4,4,4,3,,3,4,3,,,,,,,,,,9,1,3,5,15,,13,11,17,,,,,,,,,
7f506ec4-adf7-4742-bd4f-0f0fc31cf2a8,Roseland Golf and Curling Club,42.2507904,-83.0061471,US,OH,Windsor,,,,,,,McGraw Avenue,N9G 2L9,,,173103669,2026-04-07T16:06:05.267723+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a1a6a3f-966d-4401-a3b1-689a385cb7dc,Havanah Hills,44.1043219,-93.1639708,US,MN,Havana Township,Semi-Private,13,72,,,1923,Dane Road,55060,,,1441954287,2026-04-15T22:14:12.571613+00:00,4,4,,5,4,,,4,4,,4,3,5,4,4,5,,4,13,15,,7,1,,,9,3,,2,18,10,12,14,6,,4
d0e503a9-dff1-4868-b9ce-636967c3bb51,Spencer T. Olin Community Golf Course,38.9032354,-90.1084816,US,IL,Alton,Public,15,72,,,,Arnold Palmer Road,62018,"Arnold Palmer, Ed Seay",6963,295678325,2026-04-15T22:14:13.212815+00:00,5,4,3,4,4,,3,4,4,4,5,4,4,3,,4,3,,12,10,16,4,14,,18,2,8,15,7,1,5,13,,3,11,
965847a3-4547-438e-979a-30f8499f5856,Sunset Country Club,38.5328561,-90.3977759,US,IL,Sappington,Private,15,72,,,,9555 Geyer,63127,"Keith Foster, Gary Kern, Larry Packard, Brent Wadsworth, Ron Kern, Kevin Hargrave",6642,251820799,2026-04-15T22:14:13.85927+00:00,5,4,3,5,4,3,4,4,,4,5,3,5,4,,,4,4,10,2,14,4,16,18,12,8,,13,7,11,1,5,,,9,3
e0329da6-dcf1-484a-9519-98a1ffb3f06d,Sydney R. Marovitz Golf Course,41.956451,-87.6428407,US,IL,Chicago,Municipal,8,36,773.661.0140,https://sydneymarovitz.cpdgolf.com/,,3600 North Recreation Drive,60613,Edward B. Dearie,3265,24951326,2026-04-15T22:14:15.213454+00:00,4,5,3,4,5,3,4,4,,,,,,,,,,,9,3,15,5,1,17,7,13,,,,,,,,,,
12534b32-8dc2-49f0-bd6c-bbefe31155a6,Brook Tree Golf Course,41.8912429758008,-88.1763714459075,US,IL,Owatonna,Semi-Private,14,70,,,1929,1369 Cherry Street,55060,,,20374057,2026-04-16T20:01:01.991973+00:00,4,3,4,5,,4,4,,4,4,,4,3,4,,3,5,4,11,17,1,5,,13,7,,3,12,,10,14,4,,16,6,2
975823b0-0ab7-48e9-a055-d17e3fdf4ccc,Stonington Country Club,41.4008664275,-71.8942353545,US,CT,Stonington,Private,12,72,1316687329,http://stoningtoncountryclub.com,1992,396 Taugwonk Road,06378,,,,2026-04-16T21:02:17.528336+00:00,,,4,4,,4,4,3,4,,4,,,4,4,3,4,5,,,13,9,,1,3,15,11,,4,,,6,12,16,10,14
fd94deab-7d82-43c9-a140-5a374e4a1435,The Woodlands Golf Club,38.933886,-90.1327764,US,IL,Alton,Public,13,72,+1-618-462-1456,https://thewoodlandsgolfclub.com/,,2839 Harris Lane,62002,Terry &amp; Bruce Hansen,6423,768645108,2026-04-15T22:14:16.792709+00:00,4,3,,4,4,,4,3,5,5,4,4,,4,,3,,5,4,11,,9,17,,2,13,8,7,3,14,,18,,10,,5
d448b8a0-84a3-44a8-9577-bef0afe68fe1,The Ravines Golf Course,40.4138295,-87.067716,US,IN,,Public,13,72,,,,Division Road,47906,"Robert Trent Jones, Sr., Robert Trent Jones, Sr., Roger Rulewich, Roger Rulewich",6877,283272784,2026-04-15T22:14:18.256211+00:00,4,4,,5,3,,3,5,4,4,3,5,,4,,3,,4,13,7,,17,9,,11,1,5,12,10,16,,2,,4,,6
8934f5f3-1a3c-4dd1-b07a-3f9e5e26f4f3,The Den at Fox Creek,40.88173625,-83.7666455618421,US,OH,Bloomington,Public,15,72,+1 309-434-2300,,,3002 Fox Creek Road,61704,"Arnold Palmer, Ed Seay",6926,4267526,2026-04-16T20:01:05.614082+00:00,4,4,,,5,4,4,3,5,5,4,4,3,5,,4,3,4,11,13,,,7,1,5,3,17,18,14,2,10,6,,12,4,8
391f04b3-b5ab-44c4-86dc-cb132fdb19ef,The Arboretum Club,42.1967473611111,-87.969298012963,US,MI,Buffalo Grove,Semi-Private/Resort,14,72,+1 847-913-1112,https://www.arboretumgolf.com/,,401 Half Day Road,60089,"Tom Fazio, Beau Welling, Dennis Wise",7118,3938646,2026-04-15T22:14:19.847159+00:00,5,4,,,5,4,4,4,,4,3,4,4,5,,4,3,5,7,13,,,1,9,3,11,,14,16,8,12,6,,2,18,4
43950e41-5b1a-49d1-926d-fdd11baa4188,Thunderhawk Golf Club,42.4391239,-87.8654427,US,MI,Beach Park,Public,13,72,+1-847-968-3100,https://www.thunderhawkgolfclub.org/,,39700 North Lewis Avenue,60099,"Robert Trent Jones, Jr.",7031,40333078,2026-04-15T22:14:20.724643+00:00,4,5,,4,4,,5,4,4,4,5,4,,4,,5,,5,17,5,,3,7,,15,13,1,14,16,4,,12,,2,,6
08e67899-d8c4-409a-bb87-a5ef09918553,Back Third At Metedeconk National Golf Club,40.1666092021,-74.3260288239,US,NJ,Jackson,Private/Resort,11,72,(732) 928-0111,http://www.metedeconk.org,1998,North Point Drive,08527,,,,2026-04-15T22:14:21.706671+00:00,,,,,4,5,,,4,4,4,5,4,3,5,,4,4,,,,,13,1,,,3,10,12,6,2,16,14,,8,4
ba62c7e8-dafa-4055-a364-32f044c73eb5,The Hawk Country Club,41.9957551467391,-90.9353049423913,US,IL,St. Charles,Private,14,72,+1-630-318-0495,,,5N748 Burr Road,60175,,6542,13921736,2026-04-15T22:14:23.267794+00:00,4,4,,5,5,4,5,3,4,5,4,3,,3,,4,,4,2,18,,4,12,14,16,10,8,15,11,9,,13,,3,,5
d95d7e01-f2fa-4771-bec0-5152afc1aeac,Reynolds Lake Oconee The National,33.4191201651,-83.2031536102,US,GA,Greensboro,Private,11,72,800-800-5250,http://www.reynoldslakeoconee.com,2000,1099 Oliver Lane,30642,,,,2026-04-16T20:01:04.057559+00:00,,,3,,,5,4,,4,4,4,3,5,,,3,4,4,,,17,,,5,11,,1,12,4,18,10,,,16,2,6
f6bb6c79-7d5b-4873-bcca-803463b2222c,The Heritage At Marion Country Club,37.324618,-88.089998,US,IL,Marion,Semi-Private,8,36,+1 270 965 5415,http://www.theheritageatmarion.com/,,651 South Blackburn Street,42064,Carter Golf,3131,589106623,2026-04-07T16:06:34.928475+00:00,4,5,,4,3,4,3,5,4,,,,,,,,,,1,13,,17,7,11,15,9,3,,,,,,,,,
efbb1e62-7ba6-4e4d-a292-d54a93b94d83,Shennecossett Golf Club,41.3266146184,-72.0704049444,US,NY,Groton,Public/Municipal,12,71,2147483647,http://www.shennygolf.com,1898,93 Plant Street,06340,,,,2026-04-15T22:14:16.081382+00:00,,,4,,,4,4,5,,4,4,3,4,4,3,4,4,,,,3,,,1,5,11,,4,8,18,10,2,16,6,12,
9ad0eb12-e2f9-4645-908a-59db2f0f7bbb,Westmoreland Country Club,42.0654387,-87.7379418,US,IL,Wilmette,Private,16,72,(847) 251-4600,https://www.westmorelandcc.org/,,2601 Old Glenview Road,60091,"David McCurrach, Jr., Willie Watson, A. W. Tillinghast, William Langford, Arthur Hills, Arthur Hills, Bob Lohmann, Dick Nugent, William Diddel, Shawn Smith",6827,29362905,2026-04-15T22:14:26.452027+00:00,4,4,4,4,3,4,,5,4,4,5,4,3,4,,4,3,4,13,5,1,11,15,17,,7,3,4,8,12,14,16,,6,18,10
92057bd0-66f2-4df8-830e-facbd1ec804d,Walnut Greens Golf Course,42.0452514,-88.1293785,US,IL,Schaumburg,Public,8,27,+1-847-490-7878,https://www.walnutgreensgolf.com/,,1150 North Walnut Lane,60169,"Ken Killian, Dick Nugent",1078,660878943,2026-04-07T16:06:40.931527+00:00,3,3,3,3,3,,3,3,3,,,,,,,,,,2,7,3,4,5,,6,9,1,,,,,,,,,
9b9277f3-75fd-4cdf-a85b-6f2b67f3d1d1,Turnberry Golf Club,42.224719,-88.3846306,US,MI,Lakewood,Semi-Private,14,72,,,,Beaver Pond Court,60014,Ted McAnlis,6876,470853553,2026-04-15T22:14:27.876327+00:00,4,4,,4,5,,4,5,4,4,5,3,,3,,4,4,5,11,7,,1,9,,5,13,3,6,8,16,,18,,14,4,10
d8e545af-7fcf-4e28-aa75-2c9130f5d18c,WeaverRidge Golf Club,40.7478944,-89.6587722,US,IL,Peoria,Public,17,72,2999999999,https://www.weaverridge.com/,,5100 North WeaverRidge Boulevard,61615,"Dr. Michael Hurdzan, Dana Fry",7000,749257217,2026-04-15T22:14:24.45552+00:00,5,4,5,3,4,4,4,3,4,4,5,3,4,4,,4,3,5,3,13,7,17,9,5,1,15,11,8,10,12,4,16,,14,18,6
708ead09-a8c8-4bb6-9023-74b6be66d520,Hendricks Golf Club,44.5082368,-96.4483481,US,MN,Hendricks,Semi-Private,4,36,(507) 275-3852,https://hendricksgolfclub.com/,1969,County Highway 17,56136,,,486006170,2026-04-15T22:14:29.065712+00:00,4,,,4,3,,,,5,,,,,,,,,,7,,,11,3,,,,13,,,,,,,,,
b87a42e5-26e9-4fe6-b1ce-cab5c1f79af3,White Mountain Golf Park,41.5629869,-87.858721,US,IN,Orland Park,Public,8,29,,https://www.whitemountaingolfpark.com/,,179th Street,60467,,1741,109975814,2026-04-07T16:06:45.573126+00:00,3,3,3,4,4,3,,3,3,,,,,,,,,,8,7,3,2,1,5,,6,4,,,,,,,,,
39c6e0f1-b9e1-4db1-872a-09a84297ac95,Shelter Island Country Club,41.0774743549,-72.3591766577,US,NY,Shelter Island Heights,Public,6,32,8593695183,http://shelterislandcountryclub.com,1901,Prospect Avenue,11965,,,,2026-04-15T22:14:29.807369+00:00,4,,4,,3,3,,4,3,,,,,,,,,,9,,13,,7,11,,15,5,,,,,,,,,
5dfd861f-e907-4a1e-844d-2ebcbb2f58e7,Water's Edge Golf Club,41.6784914,-87.790544,US,IN,Alsip,Public,16,72,,,,Tri-State Tollway,60463,"Rick Robbins, Gary Koch",6904,188547004,2026-04-15T22:14:30.458234+00:00,5,4,3,5,4,,3,4,4,4,5,3,4,4,,3,4,4,7,3,17,1,5,,11,9,15,4,2,16,12,8,,18,14,10
c3d37861-0e0a-42f9-811f-8fc2ff77ea91,Sutton Creek Golf Course,42.1047571,-82.9621379,US,OH,Hubbard,Public,10,70,,http://www.deercreekgolfhubbardoh.com,1969,Gesto Road,N0R 1J0,,,195992961,2026-04-15T22:14:31.167327+00:00,,3,5,,,4,,,3,4,4,,5,4,3,,4,,,16,7,,,10,,,14,11,8,,12,4,15,,18,
0d5d0b02-f105-4f01-817f-00bfa5b69cdc,Oakwood Country Club,41.4445145,-90.419778,US,IA,Coal Valley,Semi-Private,6,35,,,1968,Oakwood Circle,61240,,,814992479,2026-04-15T22:14:31.782144+00:00,,3,5,4,4,,4,3,,,,,,,,,,,,9,17,11,1,,13,15,,,,,,,,,,
6d64e267-82b0-49f7-8477-b33a4c64eb3b,Tower Tee,38.5679708,-90.3291086,US,IL,Affton,Public,7,27,,,,Heege Road,63123,Art Schaupeter,804,151292016,2026-04-07T16:06:48.640961+00:00,3,3,,3,3,,3,3,3,,,,,,,,,,1,5,,3,2,,8,7,4,,,,,,,,,
b22fd2a2-6eaf-4cb6-bcc1-8ebe9ae27c77,Big Run Golf Club,41.6376644,-88.0335028,US,IL,Lockport,Public,13,72,+1-815-838-1057,https://www.bigrungolf.com/,,17211 West 135th Street,60441,"Harry B. Smead, Dick Nugent, Ken Killian",7028,295949950,2026-04-16T20:01:08.920911+00:00,4,4,,3,5,4,3,,5,4,4,,3,,5,3,,5,11,5,,17,9,3,15,,1,18,4,,10,,2,14,,6
f5a43340-8d1e-4d4d-9924-a012bb1985da,Wolves Crossing Golf Course,39.1271411,-90.3655069,US,IL,Jerseyville,Public,7,35,+1-618-498-3178,https://golfhgm.com/wolves-crossing/,,23745 North Centennial Road,62052,Pat Goetten,6028,295678329,2026-04-17T12:56:08.539404+00:00,4,3,5,3,,4,3,4,,,,,,,,,,,5,9,2,8,,7,6,4,,,,,,,,,,
a2704d8d-cc06-4585-9a44-0da05aa3e828,Clear Lake Golf Club,44.7485413,-96.6891691,US,MN,Clear Lake,Public,6,35,,,1965,12th Street West,57226,,,566454411,2026-04-15T22:14:32.995058+00:00,4,4,,3,5,3,,,4,,,,,,,,,,3,5,,13,17,11,,,7,,,,,,,,,
38d0749b-2783-4062-9845-d06db92cc43e,Biltmore Country Club,42.2028708,-88.1391064,US,MI,North Barrington,Private,15,71,+1-847-381-1960,https://www.biltmore-cc.com/,,160 Biltmore Drive,60010,"Leonard Macomber, Bob Lohmann, Larry Packard",6652,296074147,2026-04-15T22:14:36.085547+00:00,4,4,4,4,3,5,3,4,4,4,4,,4,,5,3,,5,4,8,14,10,16,2,18,6,12,11,3,,1,,7,17,,5
5f07c78d-46dc-48c6-a837-426fb234b0b1,Ballwin Golf Course & Event Center,38.6039401,-90.544608,US,IL,Ballwin,Public,16,72,+1-636-227-1750,https://www.ballwingolfcourse.com/,,333 Holloway Road,63011,"Dan Kost, Jim Lamp",1848,431674088,2026-04-17T12:56:08.669021+00:00,4,5,,3,4,5,4,,4,4,5,5,3,4,4,4,3,4,9,7,,11,13,3,5,,15,18,10,16,14,2,4,12,6,8
da239c2d-88a2-48aa-a8b1-de5eab1c0c1b,Hydeaway Golf,42.2849142,-82.8385684,US,OH,Lakeshore,,,,,,,Elmstead Road,N8N 2L9,,,196044196,2026-04-07T16:07:06.956234+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed295959-b535-4c05-96d4-f1fbcbc21ddf,Wolf Run Golf Course,41.7407733,-88.3561524,US,MI,Montgomery,Semi-Private,15,72,,,,Athena Road,60506,,2903,186987024,2026-04-17T12:56:08.788025+00:00,4,4,3,4,,5,5,3,,4,4,3,5,5,,4,4,3,7,17,13,15,,11,1,3,,6,14,18,8,2,,12,4,16
8d85b114-f7fe-4b0f-b4d2-28fbec2e3041,Belleview Golf Club,42.1693695,-82.7270821,US,OH,Kingsville,,,,,,,Concession Road 11,N0R 1B0,,,196047126,2026-04-07T16:07:08.363926+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e44abc8d-fc14-4b0f-9544-6317aecd114b,Atkins Golf Club at the University of Illinois,40.0900407919708,-88.1732612875912,US,IL,Urbana,Public,16,72,2170844922,https://fightingillini.com/facilities/atkins-golf-club/39,,2600 South Stone Creek Boulevard,61802,"Tim Nugent, Dick Nugent, Drew Rogers",7118,1941143,2026-04-15T22:14:33.66319+00:00,5,4,4,3,4,5,4,,3,4,5,4,3,4,5,,3,4,3,5,17,11,1,7,9,,15,14,6,10,18,16,4,,12,8
f26dc318-56b5-48bd-8153-7cbd08fbee74,Pine Hollow Golf Club,42.2805476,-84.3277337,US,MI,Hinckley,Public,14,72,,http://www.golfpinehills.net,1957,I 94,49201,,,294857717,2026-04-17T13:13:51.702762+00:00,,4,4,3,,4,5,3,4,5,4,3,4,,5,3,4,,,3,17,9,,1,5,15,11,16,6,12,10,,14,18,8,
5cf36a45-f1a2-4d0c-bb9d-a1237cf1a3e0,Winnetka Golf Club,40.7322002869159,-88.3417740420561,US,IL,Winnetka,Public,14,71,,,,1300 Oak Street,60093,"William Langford, C. D. Wagstaff, Jacobson Golf Course Design",6517,12738143,2026-04-15T22:14:38.083993+00:00,4,5,3,4,,,3,4,,5,4,4,3,4,,4,3,4,11,3,15,1,,,17,13,,2,6,10,12,14,,16,18,8
07796daa-3132-4229-9a87-9913f16d2699,Shinnecock Hills Golf Course,40.8942294785,-72.4388368376,US,NY,Southampton,Private,13,70,(631) 283-1310,http://www.shinnecockhillsgolfclub.org,1891,200 Tuckahoe Road,11968,,,,2026-04-15T22:14:39.399523+00:00,,,4,,,4,3,4,,4,3,4,4,4,4,5,3,4,,,5,,,1,13,9,,2,16,8,12,4,6,10,18,14
2208745d-0823-45c5-99fa-8b17a5542bc6,Willow Creek Golf,42.2696084,-82.7904764,US,OH,Vermilion,Public,12,72,,http://www.willowcreekgolfohio.com,1950,East Puce Road,N8L 0Y3,,,196044905,2026-04-15T22:14:40.633899+00:00,4,,,3,5,5,,4,,,3,4,,4,3,5,4,4,5,,,15,9,11,,13,,,14,10,,4,16,8,18,2
16de702e-0662-4fba-b2c0-20297f164d24,Cinder Ridge Golf Course,41.3058859,-88.2178576,US,IL,Wilmington,Public,17,72,+1-815-476-4000,https://www.cinderridge.com/,,24801 Lakepoint Drive,60481,George Kappos,6968,295949952,2026-04-15T22:14:42.663933+00:00,4,5,4,3,4,3,4,5,,4,5,4,3,4,4,3,4,5,9,3,5,11,13,17,7,1,,12,2,4,18,8,16,14,10,6
b323ffb7-595e-46c8-b961-f278154b9c6c,Dearborn Country Club,42.3200038,-83.2502211,US,MI,Dearborn,,,,5356563470,https://www.dearborncountryclub.net/,,Parkside Court,48124,,,203185875,2026-04-16T20:01:12.929791+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d634085f-77e2-448e-8040-9a8df4177d52,Fort Cherry Golf Club,40.3485780069,-80.2704850978,US,PA,McDonald,Public/Resort,17,70,(724) 926-4181,http://fortcherrygolfclub.com/,1963,80 Fort Cherry Road,15057,,,,2026-04-15T22:14:44.662036+00:00,4,4,4,3,5,3,4,4,4,4,4,4,3,4,5,4,3,,1,9,15,13,3,17,7,5,11,10,6,2,16,8,4,14,18,
6e8d4943-a437-4c9b-b156-488b1967305b,South At Carmel Country Club,35.0991889131,-80.8172285608,US,NC,Charlotte,Private,14,72,(704) 945-9630,http://www.carmelcountryclub.org,1962,4735 Carmel Road,28226,,,,2026-04-15T22:14:45.415742+00:00,4,4,4,5,3,4,3,,4,,,3,4,,4,5,3,5,5,15,3,7,9,1,17,,13,,,12,2,,4,10,16,8
504be104-570a-4449-8551-b188f07e95a2,Elgin Country Club,42.0284796,-88.3486179,US,MI,Elgin,Private,13,72,,,,Martin Luther King Junior Memorial Highway,60124,"Larry Packard, Bob Lohmann, Tom Bendelow, Dick Nugent, David Esler",6450,97836738,2026-04-15T22:14:46.059975+00:00,5,4,,3,,,,5,3,5,4,4,4,5,4,3,,4,12,14,,8,,,,6,18,11,17,9,1,5,3,13,,7
385f5190-de1a-493a-919c-1de3253bd687,Carillon Golf Course,41.6837137181632,-87.7886330859184,US,IL,Plainfield,Public,17,71,+1 815-886-2132,https://www.carillongolf.com/,,21200 South Carillon Drive,60544,"Greg Martin, Greg Martin",6899,4086244,2026-04-17T12:56:09.021722+00:00,4,5,4,3,5,3,4,,4,5,4,4,3,4,5,3,4,4,9,3,5,13,1,17,11,,7,4,14,6,16,8,2,18,10,12
41a3e1b2-d6b1-4858-b0ae-06abf56f4e01,Crestwicke Country Club,40.7495127795918,-84.8769832244898,US,IN,Bloomington,Private,16,72,+1 309-829-8092,https://www.crestwicke.com/,,15671 East 910 North Road,61705,"Larry Packard, Larry Packard, Ray Hearn",7061,4267525,2026-04-16T20:01:11.346711+00:00,4,5,4,3,4,5,,4,,4,5,4,3,5,4,4,3,4,11,15,1,17,5,9,,7,,10,14,2,18,8,4,16,12,6
f3332fea-d74a-46c4-85f4-6c3077d9616e,Cloverleaf Golf Course,38.9261337,-90.1002842,US,IL,Alton,Public,15,70,+1-618-462-3022,https://cloverleafgolfcourse.com/,,3555 Fosterburg Road,62002,Paul Gabriel,5721,295678316,2026-04-15T22:14:41.300295+00:00,4,4,,4,4,,3,5,4,4,4,4,,4,5,4,4,3,13,12,,18,17,,3,4,11,7,16,6,,15,10,2,8,1
be87d042-2c10-406b-b737-f1265094f528,River Oaks Golf Course,41.5987644,-87.5738222,US,IL,Calumet City,Public/Municipal,16,70,708.868.4090,https://riveroaks.forestpreservegolf.com/,,1 Park Avenue,60409,Dick Nugent,5952,176881608,2026-04-17T12:56:09.424497+00:00,4,4,3,5,4,3,4,,4,3,5,4,4,3,,4,3,4,9,10,15,2,4,17,14,,7,16,3,11,5,13,,6,18,1
b668092f-14ab-44b6-96fd-c5d7d97a24e3,Redwood Falls Golf Club,44.5491346,-95.1157578,US,MN,Redwood Falls,Semi-Private,12,70,1.8421052631,http://redwoodfallsgolf.com,1923,Peabody Road,56823,,,584274253,2026-04-15T22:14:46.639825+00:00,4,4,,,4,4,,,5,4,3,5,3,4,4,,4,,6,10,,,16,4,,,12,15,11,1,17,13,5,,3,
6f38e7ee-7039-4c1b-b588-af1e8dcb2b2d,"Joe Louis ""The Champ"" Golf Course",41.653007,-87.6507787,US,IL,Riverdale,Public,13,72,1503068273,https://joelouis.forestpreservegolf.com/,,13100 South Halsted Street,60827,Dick Nugent,6742,176094372,2026-04-15T22:14:47.280346+00:00,4,4,,3,5,4,5,,4,,4,4,,5,,4,3,4,15,13,,17,3,5,1,,11,,18,12,,6,,8,10,4
4fcc2c69-1af0-4cfb-99e5-f956e81a2059,Prairie Vista Golf Course,40.4457442,-88.9990719,US,IL,Bloomington,Public/Municipal,10,72,+1-309-434-2217,,,502 West Hami,61704,Roger Packard,6745,316796265,2026-04-15T22:14:48.517781+00:00,4,4,,5,3,4,5,,,4,,,5,,3,5,,,17,15,,9,11,1,3,,,10,,,8,,18,14,,
90511d73-735d-427e-a3fc-1120ecc414cd,Senica's Oak Ridge Golf Club,41.3506999,-89.0383183,US,IL,LaSalle,Semi-Private,13,72,,,,Conservation Court,61301,William J. Spear,6823,227447504,2026-04-15T22:14:49.094728+00:00,4,5,,3,4,,4,,4,4,5,4,3,,5,4,,4,4,14,,6,12,,18,,8,9,17,1,15,,11,13,,5
7cc20037-54ad-4ca0-a1b8-fec57191a673,Koronis Hills Golf Club,45.3658324,-94.7259591,US,MN,Paynesville Township,Semi-Private,12,71,,,1929,MN 23,56362,,,583746360,2026-04-15T22:14:49.737104+00:00,4,,,3,4,5,3,,,,4,5,,4,4,4,3,5,5,,,15,3,9,7,,,,8,6,,10,16,14,12,4
